********************************************************************************
Field Output Report, written Mon Mar 24 21:42:30 2025

Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Increment      0: Base State

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -30.9275E-15    -10.4172E-15        -10.1732
              18     22.6400E-15    -23.5212E-15         5.20178
              19     13.8194E-15    -21.8173E-15        -4.36701
              20    -9.35635E-15    -11.8145E-15         2.54859
              21    -81.9859E-15     149.603E-15        -14.1014
              22    -631.372E-18     157.111E-15        -22.6661
              23    -41.8773E-15     63.5189E-15         81.4644
              24    -17.7082E-15     130.071E-15         91.1982
              25    -37.1526E-15     132.185E-15         17.9010
              26    -5.56524E-15     112.450E-15         23.4216
              27    -44.8978E-15     105.624E-15        -86.1206
              28    -16.8015E-15     92.0362E-15        -83.1433
              29    -22.1097E-15     93.4733E-15         8.61275
              30    -30.3365E-15     49.5208E-15        -9.07514
              31    -45.5513E-15     117.573E-15         45.8492
              32    -38.6462E-15     88.5277E-15        -36.8778
              33    -45.4531E-15     82.5573E-15        -43.9256
              34    -11.1590E-15     118.290E-15         5.60926
              35    -10.6976E-15     113.326E-15         38.5467
              36    -43.9234E-15     77.2968E-15        -16.0623
              37    -16.1987E-15     75.9653E-15        -10.5484
              38    -30.3838E-15     73.0165E-15         10.7639
              39    -22.5597E-15     66.2725E-15        -3.49035
              40    -38.2830E-15     52.3315E-15        -1.02355
              41    -22.7633E-15     121.342E-15        -23.5727
              42    -6.33719E-15     18.3443E-15    -745.215E-03
              43    -8.76082E-15     30.3507E-15        -5.10916
              44    -31.5720E-15     71.8170E-15         10.7072
              45    -29.9019E-15     79.1081E-15         12.7516
              46    -27.8549E-15     62.8444E-15         6.49279
              47    -28.7968E-15     92.6188E-15         18.0714
              48     3.13656E-15     43.6161E-15        -1.17880
              49    -44.4092E-15     105.047E-15         31.0249
              50    -3.50922E-15     47.3860E-15         1.27969
              51     842.224E-18     81.0450E-15         12.4638
              52    -8.18229E-15     23.4331E-15        -4.52553
              53    -12.0504E-15     80.9021E-15        -18.4453
              54    -6.22890E-15     70.0232E-15         6.06572
              55    -15.1809E-15     43.0268E-15         1.41109
              56    -3.66655E-15     102.570E-15         18.7730
              57    -3.67121E-15     7.77746E-15     158.605E-03
              58    -17.2842E-15     25.1514E-15     100.460E-03
              59    -20.8343E-15     35.7057E-15        -3.75970
              60    -9.72694E-15     33.4040E-15    -931.481E-03
              61    -25.0154E-15     39.2550E-15        -2.08953
              62    -821.324E-18     8.45797E-15     27.8155E-03
              63     16.0965E-18    -50.9393E-18     54.9898E-03
              64    -4.42942E-15     7.65231E-15         1.42136
              65    -27.2316E-15     128.780E-15        -12.3920
              66    -36.3775E-15     109.744E-15        -15.4560
              67    -24.5161E-15     99.9137E-15        -20.4438
              68    -23.7007E-15     125.356E-15        -30.9346
              69    -12.2239E-15     22.6849E-15    -842.018E-03
              70    -6.52438E-15     20.7804E-15    -811.342E-03
              71    -49.1087E-15     126.263E-15         32.4478
              72    -51.1966E-15     123.163E-15         54.9651
              73    -22.2107E-15     110.543E-15         28.6746
              74    -42.7797E-15     108.146E-15        -47.8122
              75    -60.5524E-15     156.413E-15         20.5884
              76    -52.2752E-15     147.874E-15         50.7070
              77    -47.1424E-15     94.6860E-15         7.70845
              78    -36.0322E-15     55.1779E-15        -3.00241
              79     1.44479E-15    -2.78877E-15     310.766E-03
              80    -3.61296E-15     5.80285E-15         2.38179
              81    -3.59555E-15     6.25255E-15     473.650E-03
              82    -17.5163E-15     23.7593E-15         5.01778
              83    -27.1802E-15     38.8929E-15         5.73912
              84    -14.1441E-15     19.5896E-15         10.6376
              85    -45.0173E-15     100.609E-15         24.9313
              86    -47.6387E-15     115.539E-15         38.8256
              87    -50.7780E-15     124.145E-15         55.4833
              88    -30.3173E-15     45.0938E-15         22.8963
              89    -40.0956E-15     70.9535E-15        -23.7351
              90    -40.9980E-15     68.0453E-15        -6.73828
              91    -74.1462E-18    -408.599E-18         2.39553
              92    -7.04932E-15     10.1874E-15         12.0067


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         7: Value =  1.01744E+06 Freq =   160.54     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -111.625E-15    -71.1159E-15         5.32785
              18     128.721E-15    -151.536E-15         4.98781
              19     59.9502E-15    -46.1928E-15        -1.06303
              20    -29.2904E-15    -31.5820E-15        -7.12486
              21    -440.602E-15     715.691E-15        -80.3832
              22    -114.334E-15     715.845E-15        -81.1803
              23    -164.508E-15     179.941E-15        -9.61617
              24    -226.253E-15     324.057E-15        -15.4075
              25    -90.8235E-15     409.892E-15         72.7273
              26     17.3485E-15     266.968E-15         67.5337
              27    -485.683E-15     219.043E-15         15.1941
              28    -180.780E-15     348.763E-15         27.0144
              29    -188.209E-15     311.961E-15        -56.8858
              30    -68.3463E-15     150.784E-15         1.08135
              31    -395.952E-15     591.203E-15         51.9438
              32    -129.164E-15     289.393E-15         8.82640
              33    -250.949E-15     347.632E-15         3.63252
              34    -128.475E-15     379.191E-15        -39.3296
              35    -284.408E-15     411.845E-15        -56.1574
              36    -353.378E-15     502.279E-15        -7.81299
              37    -167.538E-15     283.582E-15         8.69613
              38    -213.886E-15     166.285E-15     360.178E-03
              39    -156.874E-15     286.232E-15        -1.49461
              40    -191.205E-15     233.322E-15        -7.57510
              41    -210.628E-15     515.079E-15        -1.40000
              42    -76.0542E-15     33.1412E-15     658.791E-03
              43    -124.928E-15     44.3150E-15         1.31181
              44    -248.397E-15     238.954E-15         13.1656
              45    -221.830E-15     292.618E-15         12.6956
              46    -235.233E-15     191.528E-15         11.7352
              47    -213.722E-15     367.363E-15         12.8258
              48    -22.5185E-15     171.315E-15        -4.82812
              49    -321.838E-15     388.871E-15         32.6205
              50    -73.0681E-15     163.561E-15        -13.0431
              51    -69.1042E-15     257.276E-15        -37.7925
              52    -64.9963E-15     90.6066E-15         1.55611
              53    -142.204E-15     252.418E-15        -23.3304
              54    -49.1594E-15     222.201E-15        -9.33559
              55    -46.3695E-15     135.716E-15         7.88524
              56    -51.0139E-15     320.815E-15        -19.9607
              57    -13.2670E-15     26.5453E-15     69.4983E-03
              58    -35.8982E-15     73.8702E-15    -841.331E-03
              59    -39.2368E-15     102.275E-15     347.834E-03
              60    -5.56460E-15     88.7856E-15         4.75002
              61    -56.9092E-15     116.736E-15    -914.626E-03
              62     9.72038E-15     25.9035E-15     662.638E-03
              63     576.686E-18     1.50653E-15    -26.9664E-03
              64    -4.85476E-15     26.0237E-15    -535.219E-03
              65    -266.449E-15     704.816E-15         14.1393
              66    -396.616E-15     287.356E-15         37.7931
              67    -300.218E-15     291.183E-15        -18.9484
              68    -251.748E-15     474.378E-15         22.3008
              69    -20.6823E-15     64.6182E-15    -111.837E-03
              70    -5.48457E-15     58.4443E-15         1.03148
              71    -299.143E-15     555.811E-15         16.3299
              72    -370.469E-15     472.557E-15         59.1654
              73    -154.667E-15     406.269E-15        -72.1399
              74    -303.913E-15     574.748E-15         35.3472
              75    -361.229E-15     715.768E-15        -4.62878
              76    -331.753E-15     634.362E-15         44.4057
              77    -391.161E-15     269.362E-15         30.7396
              78    -95.5687E-15     171.538E-15        -1.09774
              79     10.0786E-15    -1.25340E-15    -413.836E-03
              80    -5.42544E-15     24.0509E-15    -735.863E-03
              81    -4.39134E-15     20.4576E-15    -247.550E-03
              82    -42.2577E-15     73.3169E-15        -1.87786
              83    -73.7856E-15     125.480E-15        -2.61874
              84    -37.1976E-15     59.1923E-15        -2.66976
              85    -346.303E-15     339.153E-15         36.0535
              86    -385.887E-15     377.455E-15         58.3847
              87    -427.835E-15     409.197E-15         48.1584
              88    -99.2286E-15     144.446E-15        -4.55647
              89    -83.3886E-15     200.100E-15         9.44581
              90    -136.551E-15     219.187E-15        -2.59601
              91     6.58802E-15     8.80702E-15        -1.05169
              92    -21.6636E-15     38.7578E-15        -2.42987


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         8: Value =  1.38390E+06 Freq =   187.23     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     562.054E-15     290.790E-15        -3.95272
              18    -614.342E-15     724.795E-15        -2.67053
              19    -280.192E-15     267.453E-15        -5.48713
              20     180.611E-15     187.187E-15     401.655E-03
              21     2.27061E-12    -3.58857E-12        -38.2184
              22     562.272E-15    -3.37938E-12        -30.1698
              23     1.10668E-12    -715.590E-15         19.6724
              24     1.50405E-12    -1.88212E-12         32.0410
              25     449.725E-15    -2.32504E-12         48.7230
              26    -100.177E-15    -1.22570E-12         59.4636
              27     2.32965E-12    -1.07672E-12         8.65068
              28     838.261E-15    -1.69342E-12         4.27887
              29     956.657E-15    -1.61263E-12         34.4949
              30     476.101E-15    -653.349E-15        -32.1394
              31     2.09426E-12    -2.85741E-12         5.27843
              32     817.655E-15    -1.33846E-12        -80.2692
              33     1.69921E-12    -1.76328E-12        -22.7311
              34     775.657E-15    -2.04968E-12        -17.2331
              35     1.48600E-12    -2.15938E-12         16.6690
              36     2.12629E-12    -2.43356E-12        -1.86828
              37     962.616E-15    -1.49261E-12         34.8709
              38     1.30897E-12    -994.313E-15         22.1848
              39     833.063E-15    -1.47234E-12         9.03821
              40     994.070E-15    -1.20504E-12        -3.42083
              41     1.13763E-12    -2.62460E-12         41.6601
              42     366.881E-15    -159.591E-15    -398.443E-03
              43     601.338E-15    -217.688E-15    -102.472E-03
              44     1.20726E-12    -1.13615E-12        -11.5296
              45     1.07915E-12    -1.38222E-12        -13.1236
              46     1.14440E-12    -919.005E-15        -9.13746
              47     1.03367E-12    -1.73369E-12        -19.5436
              48     117.477E-15    -804.284E-15        -2.63526
              49     1.58466E-12    -1.85039E-12        -31.8184
              50     358.462E-15    -850.873E-15         8.04453
              51     335.506E-15    -1.39568E-12         23.2809
              52     322.419E-15    -439.632E-15         1.04075
              53     677.436E-15    -1.26064E-12         19.1922
              54     243.196E-15    -1.23405E-12         10.8280
              55     244.425E-15    -764.583E-15         4.86064
              56     251.838E-15    -1.80502E-12         33.5430
              57     72.4657E-15    -147.076E-15     185.484E-03
              58     266.968E-15    -308.498E-15        -7.47230
              59     280.222E-15    -433.599E-15        -13.7179
              60     67.6792E-15    -376.350E-15        -2.60782
              61     405.141E-15    -489.705E-15        -19.9458
              62    -25.4414E-15    -93.2100E-15     48.1213E-03
              63     198.684E-18    -129.943E-18    -52.1728E-03
              64     95.2150E-15    -83.4488E-15    -747.042E-03
              65     1.42547E-12    -3.41119E-12         29.2600
              66     1.90069E-12    -1.40971E-12        -23.0583
              67     1.45889E-12    -1.43491E-12         15.1023
              68     1.59004E-12    -2.50774E-12         78.1509
              69     153.381E-15    -269.541E-15        -3.47034
              70     60.6700E-15    -240.167E-15        -2.42208
              71     1.50349E-12    -2.64653E-12        -37.5680
              72     1.84737E-12    -2.26802E-12        -45.4165
              73     851.122E-15    -2.22049E-12         44.1055
              74     1.74191E-12    -2.85909E-12         76.9088
              75     1.86109E-12    -3.47017E-12        -22.4272
              76     1.70401E-12    -3.03046E-12        -32.6031
              77     1.91335E-12    -1.29827E-12        -22.0293
              78     651.799E-15    -723.439E-15        -39.1154
              79    -21.7062E-15     32.6413E-15    -551.324E-03
              80     87.9791E-15    -66.5094E-15    -803.043E-03
              81     69.8151E-15    -66.5427E-15    -430.336E-03
              82     321.905E-15    -283.522E-15        -6.75839
              83     529.398E-15    -524.360E-15        -22.1919
              84     322.172E-15    -214.476E-15        -3.38478
              85     1.70083E-12    -1.62567E-12        -29.2894
              86     1.90015E-12    -1.80764E-12        -42.9802
              87     2.16456E-12    -1.96114E-12        -39.9507
              88     679.004E-15    -575.195E-15        -14.4379
              89     573.675E-15    -882.571E-15        -49.6126
              90     918.567E-15    -991.049E-15        -57.4309
              91     27.3264E-15     9.59296E-15        -1.24554
              92     220.382E-15    -106.312E-15     560.733E-03


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         9: Value =  3.37846E+06 Freq =   292.54     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     382.231E-12     205.810E-12        -27.7180
              18    -368.203E-12     431.270E-12        -5.81949
              19    -223.665E-12     198.339E-12     473.733E-03
              20     113.635E-12     133.530E-12        -7.90416
              21     1.31003E-09    -2.36454E-09         49.1987
              22     220.457E-12    -2.15733E-09         46.6427
              23     587.832E-12    -739.866E-12         25.1308
              24     812.007E-12    -1.35553E-09         77.4892
              25     294.324E-12    -1.44902E-09         14.9505
              26    -106.433E-12    -1.15661E-09         15.7443
              27     1.26071E-09    -807.050E-12         39.9393
              28     433.947E-12    -1.08770E-09         42.5570
              29     474.499E-12    -1.02662E-09        -88.1031
              30     265.688E-12    -607.440E-12        -44.0874
              31     1.09782E-09    -1.82380E-09    -515.153E-03
              32     446.469E-12    -1.12737E-09        -9.69249
              33     890.814E-12    -1.37006E-09        -37.8734
              34     314.150E-12    -1.41630E-09         27.3309
              35     711.285E-12    -1.36874E-09     878.504E-03
              36     1.06885E-09    -1.60555E-09         84.0313
              37     506.104E-12    -1.04110E-09        -11.7715
              38     736.298E-12    -736.042E-12         13.0374
              39     465.696E-12    -996.624E-12     895.000E-03
              40     592.286E-12    -792.594E-12         5.49271
              41     595.908E-12    -1.75558E-09        -26.8053
              42     193.875E-12    -127.167E-12     436.467E-03
              43     314.337E-12    -184.979E-12         3.47296
              44     668.231E-12    -760.896E-12        -10.6758
              45     596.189E-12    -910.454E-12        -12.5123
              46     628.631E-12    -625.562E-12        -5.97206
              47     568.116E-12    -1.12928E-09        -18.4828
              48     33.7888E-12    -529.793E-12         2.72023
              49     883.659E-12    -1.21919E-09        -29.7660
              50     162.418E-12    -533.725E-12        -24.3367
              51     130.029E-12    -870.462E-12        -66.0600
              52     171.365E-12    -275.764E-12         1.48954
              53     338.423E-12    -829.352E-12        -44.6603
              54     114.749E-12    -748.780E-12        -19.7663
              55     147.289E-12    -465.496E-12         2.32158
              56     91.7350E-12    -1.13050E-09        -54.2520
              57     41.6151E-12    -84.4678E-12    -121.457E-03
              58     140.137E-12    -296.430E-12        -12.5118
              59     156.034E-12    -420.887E-12        -18.0114
              60     16.2041E-12    -375.407E-12    -842.519E-03
              61     221.022E-12    -471.880E-12        -30.9328
              62    -37.8391E-12    -107.776E-12     141.314E-03
              63    -2.20419E-12    -5.23705E-12    -135.434E-03
              64     15.5493E-12    -104.375E-12        -2.60316
              65     725.523E-12    -2.20836E-09        -27.0259
              66     1.01719E-09    -980.058E-12         20.3678
              67     762.889E-12    -973.535E-12        -27.8348
              68     813.916E-12    -1.74104E-09        -23.7323
              69     80.1774E-12    -262.837E-12        -4.54633
              70     19.7559E-12    -242.990E-12        -2.34808
              71     847.241E-12    -1.69806E-09        -35.3981
              72     1.01141E-09    -1.48595E-09        -45.7655
              73     395.427E-12    -1.35635E-09        -65.5058
              74     902.023E-12    -1.93111E-09        -35.4544
              75     1.05641E-09    -2.21486E-09        -23.2407
              76     923.677E-12    -1.96033E-09        -54.0468
              77     1.05398E-09    -896.240E-12    -165.266E-03
              78     366.728E-12    -686.569E-12        -58.1248
              79    -38.2784E-12     9.10872E-12        -1.10275
              80     18.3236E-12    -94.1534E-12        -3.35676
              81     14.4326E-12    -83.0132E-12        -1.15203
              82     160.349E-12    -294.374E-12        -14.8411
              83     277.565E-12    -492.746E-12        -38.1351
              84     133.626E-12    -241.652E-12        -12.6697
              85     942.571E-12    -1.08477E-09        -20.1532
              86     1.03758E-09    -1.21633E-09        -19.2322
              87     1.15952E-09    -1.32883E-09         4.34808
              88     366.123E-12    -569.008E-12        -27.7721
              89     333.992E-12    -843.660E-12        -53.4227
              90     513.244E-12    -859.133E-12        -74.5026
              91    -27.2584E-12    -30.5490E-12        -3.96544
              92     73.1499E-12    -153.295E-12        -6.24532


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode        10: Value =  3.61379E+06 Freq =   302.55     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     885.735E-12     500.379E-12         21.0828
              18    -889.517E-12     1.02673E-09        -3.80929
              19    -463.926E-12     417.123E-12        -6.12883
              20     224.144E-12     277.953E-12        -3.77825
              21     3.03738E-09    -5.31167E-09        -54.8108
              22     594.756E-12    -5.03593E-09        -52.0689
              23     1.12012E-09    -1.66011E-09         63.5650
              24     1.54053E-09    -2.80415E-09         7.49022
              25     718.302E-12    -3.22641E-09         6.85310
              26    -212.681E-12    -2.50084E-09        -1.44493
              27     3.14345E-09    -1.80626E-09         59.8220
              28     1.19411E-09    -2.59412E-09         53.7805
              29     1.23862E-09    -2.32259E-09         5.47712
              30     531.325E-12    -1.31105E-09         29.3816
              31     2.61162E-09    -4.13609E-09         69.7799
              32     986.103E-12    -2.45085E-09         12.4270
              33     1.74906E-09    -2.94475E-09        -31.7814
              34     770.554E-12    -3.10554E-09        -18.0189
              35     1.77749E-09    -3.03533E-09         3.46633
              36     2.35452E-09    -3.52240E-09         18.1367
              37     1.10220E-09    -2.25934E-09        -36.9322
              38     1.52112E-09    -1.52522E-09        -36.1172
              39     1.05761E-09    -2.19330E-09        -9.32452
              40     1.36150E-09    -1.75749E-09        -4.71316
              41     1.36649E-09    -3.90752E-09        -22.7580
              42     482.894E-12    -284.241E-12    -787.886E-03
              43     787.339E-12    -407.916E-12         1.24939
              44     1.63114E-09    -1.76632E-09        -24.3653
              45     1.45248E-09    -2.11992E-09        -25.7106
              46     1.53998E-09    -1.44641E-09        -20.1479
              47     1.38536E-09    -2.63963E-09        -30.9773
              48     94.3287E-12    -1.22950E-09        -3.71274
              49     2.14705E-09    -2.84302E-09        -57.7829
              50     443.468E-12    -1.22535E-09         2.64564
              51     373.180E-12    -1.95824E-09         3.68440
              52     434.860E-12    -661.179E-12         4.05168
              53     920.038E-12    -1.92436E-09         19.1472
              54     289.506E-12    -1.67116E-09         1.05659
              55     340.053E-12    -1.04544E-09     577.646E-03
              56     259.939E-12    -2.51472E-09        -4.43910
              57     91.6956E-12    -193.440E-12    -233.221E-03
              58     278.564E-12    -648.576E-12         11.9964
              59     318.023E-12    -913.847E-12         13.1433
              60     41.1324E-12    -813.439E-12         1.54097
              61     438.569E-12    -1.02822E-09         26.1873
              62    -77.5434E-12    -236.532E-12     40.7009E-03
              63    -4.96978E-12    -13.0427E-12     236.584E-03
              64     16.3798E-12    -236.938E-12         4.37023
              65     1.69466E-09    -5.02220E-09         88.8125
              66     2.56754E-09    -2.26912E-09        -43.2270
              67     1.96649E-09    -2.23225E-09         3.30997
              68     1.67237E-09    -3.75757E-09        -80.2294
              69     165.802E-12    -573.941E-12         3.41595
              70     41.8552E-12    -528.714E-12         1.86633
              71     2.03040E-09    -3.95269E-09        -33.7380
              72     2.46720E-09    -3.44408E-09        -58.2450
              73     972.891E-12    -2.97930E-09        -3.38154
              74     2.00038E-09    -4.29248E-09        -5.61741
              75     2.49704E-09    -5.09685E-09         49.1617
              76     2.23927E-09    -4.53777E-09         17.6164
              77     2.57923E-09    -2.06588E-09        -44.8609
              78     721.917E-12    -1.49336E-09         47.4692
              79    -85.3301E-12     12.8575E-12         1.69127
              80     22.6276E-12    -216.809E-12         6.73065
              81     20.4166E-12    -187.715E-12         1.72242
              82     308.998E-12    -654.407E-12         20.9287
              83     537.245E-12    -1.07749E-09         42.6303
              84     241.786E-12    -547.378E-12         26.2036
              85     2.29721E-09    -2.51883E-09        -59.5712
              86     2.55626E-09    -2.82920E-09        -85.4071
              87     2.83314E-09    -3.05585E-09        -66.4471
              88     703.784E-12    -1.26083E-09         54.0295
              89     678.181E-12    -1.81610E-09         27.2646
              90     999.811E-12    -1.84593E-09         44.4690
              91    -71.8531E-12    -81.0668E-12         7.74228
              92     117.855E-12    -358.707E-12         22.3654


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode        11: Value =  4.00103E+06 Freq =   318.35     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     235.298E-12     159.455E-12         8.50922
              18    -234.659E-12     256.486E-12        -1.99139
              19    -98.8808E-12     87.2783E-12        -5.21544
              20     24.8785E-12     44.9559E-12         1.72182
              21     694.460E-12    -1.25910E-09         39.5025
              22     126.428E-12    -1.32804E-09         41.8675
              23     72.0833E-12    -512.024E-12        -2.58829
              24     47.1606E-12    -566.715E-12        -26.3447
              25     225.012E-12    -658.850E-12         57.0958
              26     22.6993E-12    -662.525E-12         48.4079
              27     767.592E-12    -498.566E-12        -61.3304
              28     382.432E-12    -695.611E-12        -70.5390
              29     334.286E-12    -533.612E-12         30.2539
              30     78.5651E-12    -355.795E-12         33.8087
              31     549.121E-12    -996.760E-12     489.234E-03
              32     180.596E-12    -629.305E-12         12.5058
              33     115.468E-12    -656.200E-12        -1.51514
              34     143.843E-12    -646.782E-12        -80.9557
              35     379.164E-12    -654.691E-12         82.2160
              36     299.074E-12    -761.312E-12     565.616E-03
              37     164.138E-12    -506.063E-12    -285.594E-03
              38     185.440E-12    -305.442E-12        -9.13547
              39     214.412E-12    -497.810E-12         1.99982
              40     311.398E-12    -396.681E-12         4.42568
              41     254.278E-12    -917.661E-12         8.16811
              42     113.129E-12    -84.1003E-12        -1.08531
              43     183.754E-12    -123.091E-12        -3.50057
              44     392.815E-12    -484.433E-12        -18.5431
              45     349.828E-12    -576.729E-12        -20.8883
              46     368.951E-12    -399.007E-12        -14.1091
              47     335.988E-12    -714.796E-12        -29.7971
              48     7.70752E-12    -334.072E-12     626.121E-03
              49     518.285E-12    -775.920E-12        -50.6438
              50     131.853E-12    -287.494E-12        -4.53852
              51     112.414E-12    -425.937E-12        -27.9544
              52     119.058E-12    -180.519E-12        -4.29898
              53     277.993E-12    -494.493E-12        -10.5939
              54     77.1145E-12    -344.068E-12        -22.1594
              55     84.4673E-12    -218.282E-12         4.36244
              56     76.7959E-12    -512.771E-12        -68.9623
              57     18.3835E-12    -42.2377E-12     156.242E-03
              58     37.4061E-12    -186.246E-12         9.04848
              59     57.1920E-12    -256.434E-12         14.5519
              60     17.7501E-12    -228.263E-12         8.87719
              61     59.1407E-12    -290.774E-12         23.5007
              62    -16.3412E-12    -72.9884E-12         1.33046
              63    -1.95540E-12    -6.24920E-12     55.7308E-03
              64    -24.0504E-12    -79.3995E-12         1.24081
              65     331.721E-12    -1.22080E-09        -21.4483
              66     644.581E-12    -632.803E-12        -5.65282
              67     518.078E-12    -587.055E-12         59.6015
              68     139.375E-12    -815.088E-12     441.706E-03
              69     31.9858E-12    -164.957E-12         3.43469
              70     8.58379E-12    -151.515E-12         3.85225
              71     485.428E-12    -1.04499E-09        -60.2417
              72     592.982E-12    -922.352E-12        -65.1585
              73     221.670E-12    -575.308E-12        -69.4240
              74     330.470E-12    -985.900E-12         13.2594
              75     584.115E-12    -1.28562E-09        -43.5342
              76     523.845E-12    -1.19065E-09        -62.4396
              77     615.385E-12    -574.086E-12        -34.4124
              78     89.4229E-12    -416.761E-12         44.1410
              79    -28.6304E-12    -7.87910E-12    -238.835E-03
              80    -21.5747E-12    -77.4626E-12         1.54626
              81    -12.5700E-12    -62.2667E-12     560.306E-03
              82     25.0964E-12    -200.207E-12         10.7445
              83     49.0285E-12    -305.545E-12         30.2123
              84    -8.51615E-12    -177.853E-12         8.73598
              85     551.900E-12    -688.695E-12        -45.2622
              86     621.304E-12    -786.052E-12        -45.9926
