********************************************************************************
Field Output Report, written Mon Mar 24 21:49:24 2025

Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Increment      0: Base State

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
              65    -19.4507E-15     3.58834E-15         37.2615
              66     6.44822E-15    -4.35247E-15         35.8681
              67     9.74573E-15    -13.4303E-15         31.2500
              68    -4.77400E-15     9.36811E-15         55.4752
              69     10.4267E-15    -13.1796E-15         4.69024
              70    -4.67637E-15     12.7630E-15         10.0827
              71    -40.1339E-15    -17.2157E-15         47.4411
              72     20.8032E-15    -42.5868E-15         21.1829
              73    -14.3508E-15     7.14953E-15        -2.96676
              74     15.2761E-15     1.71142E-15        -7.53588
              75    -13.8950E-15     2.27731E-15         15.7010
              76    -8.22670E-15    -7.95006E-15         32.1135
              77    -45.1164E-15     6.49588E-15         64.0378
              78     8.58049E-15     15.7285E-15         20.3496
              79    -3.22871E-15     5.96682E-15         51.3128
              80     21.6702E-15     15.2159E-15        -23.1895
              81     6.48588E-15     23.5835E-15        -72.7029


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         7: Value =  3.67420E+06 Freq =   305.07     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     32.6115E-15     110.007E-15         20.9503
              18    -20.4797E-15    -26.5724E-15     931.140E-03
              19     80.7349E-15    -39.7094E-15         6.30807
              20    -35.8792E-15     21.4183E-15        -3.21255
              21     46.2676E-15    -417.378E-15        -2.59834
              22    -534.526E-15     193.710E-15        -97.0836
              23    -425.151E-15     240.410E-15         12.7146
              24     40.9208E-15    -197.671E-15     59.3043E-03
              25    -109.081E-15     26.2887E-15         38.3153
              26    -157.415E-15    -111.196E-15         14.9143
              27    -496.126E-15     122.289E-15        -2.08975
              28    -159.080E-15    -44.7597E-15        -15.4062
              29    -95.9854E-15    -69.9404E-15         84.0306
              30    -358.758E-15    -45.7476E-15         53.9956
              31    -301.289E-15     27.4766E-15        -51.5668
              32    -446.535E-15     240.653E-15         3.29858
              33    -188.530E-15     37.1927E-15         6.42069
              34    -263.851E-15     108.537E-15        -40.8193
              35    -168.096E-15     130.819E-15        -66.8669
              36    -348.433E-15     103.443E-15        -67.9167
              37    -47.4237E-15    -51.0717E-15         3.55180
              38     6.99331E-15    -59.3390E-15     669.488E-03
              39    -45.5913E-15    -114.165E-15         41.4616
              40    -57.1794E-15     73.9407E-15        -12.2669
              41     99.4990E-15    -233.095E-15        -10.0275
              42     14.7773E-15    -118.945E-15         2.43665
              43     110.775E-15    -293.038E-15        -36.1105
              44     71.8389E-15    -352.931E-15    -631.798E-03
              45     157.740E-15    -244.312E-15        -28.6861
              46     62.1079E-15    -236.793E-15        -14.3295
              47     4.01460E-15    -181.087E-15    -877.188E-03
              48    -182.177E-15     127.316E-15         7.47198
              49    -60.0448E-15    -12.7455E-15         19.7166
              50    -18.4654E-15    -34.1649E-15         3.95308
              51    -14.4565E-15    -62.4485E-15         63.2067
              52    -183.152E-15     155.779E-15    -874.801E-03
              53    -166.611E-15     96.4893E-15         4.12038
              54    -349.176E-15     214.751E-15         45.3849
              55    -140.493E-15     64.7661E-15        -6.71498
              56    -157.088E-15     139.849E-15         24.1893
              57    -202.862E-15     187.264E-15         23.9825
              58    -250.115E-15     218.416E-15         50.6060
              59    -17.1456E-15     23.2782E-15         1.19105
              60    -88.3836E-15     71.5320E-15         3.51814
              61    -293.170E-15     224.883E-15        -39.0780
              62    -266.921E-15     80.8788E-15        -11.6738
              63     102.762E-15    -381.816E-15        -23.3074
              64     135.826E-15    -368.361E-15        -40.4756
              65     34.5365E-15    -354.118E-15        -41.3885
              66     96.5004E-15    -353.158E-15        -48.7806
              67     4.70193E-15    -266.800E-15        -19.2384
              68    -241.155E-15     226.875E-15         46.3528
              69    -468.422E-15     36.7140E-15         9.13458
              70     49.8161E-15    -327.399E-15        -2.94966
              71    -336.915E-15     123.999E-15        -47.7774
              72    -21.2348E-15    -228.753E-15         34.3707
              73    -147.298E-15    -253.588E-15        -26.5925
              74    -87.5460E-15    -256.173E-15        -21.6303
              75    -115.108E-15     77.4175E-15         6.96712
              76    -115.265E-15     28.2998E-15         60.5680
              77    -315.986E-15     206.405E-15         14.6216
              78    -288.202E-15     242.246E-15         37.3821
              79    -266.948E-15     228.305E-15         12.0363
              80    -309.904E-15     189.379E-15         16.6396
              81    -234.757E-15    -183.174E-15        -28.4404


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         8: Value =  4.04037E+06 Freq =   319.91     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -215.642E-15    -554.933E-15         12.7170
              18    -59.7589E-15     132.460E-15         1.61570
              19    -314.197E-15     248.316E-15         15.3818
              20     187.467E-15    -96.8211E-15     11.4771E-03
              21    -207.167E-15     1.72754E-12        -10.8649
              22     2.77480E-12    -523.077E-15        -46.9076
              23     1.96622E-12    -1.28222E-12        -45.1944
              24     343.356E-15     263.196E-15         2.22032
              25     777.916E-15    -400.142E-15         31.2450
              26     1.06892E-12     485.539E-15        -68.1006
              27     2.15459E-12    -528.445E-15        -6.93870
              28     914.328E-15     148.054E-15         42.3061
              29     827.591E-15     54.3031E-15        -5.52646
              30     1.53394E-12     87.8025E-15        -9.60324
              31     1.64885E-12    -141.298E-15        -11.2528
              32     2.14612E-12    -931.685E-15         28.0263
              33     880.488E-15    -111.042E-15        -21.2206
              34     1.26599E-12    -426.682E-15        -28.0663
              35     840.853E-15    -514.801E-15        -32.6960
              36     1.76080E-12    -360.018E-15        -31.5263
              37     250.322E-15     203.574E-15        -4.97942
              38    -66.9990E-15     199.711E-15    -748.984E-03
              39     323.403E-15     512.392E-15         5.48953
              40     264.313E-15    -339.575E-15        -5.76108
              41    -443.845E-15     758.040E-15         16.2468
              42     22.8980E-15     270.812E-15     342.920E-03
              43    -598.209E-15     1.17168E-12         56.2359
              44    -201.149E-15     1.45680E-12         42.7808
              45    -609.101E-15     969.673E-15         43.4463
              46    -335.464E-15     1.02535E-12         26.7321
              47    -111.605E-15     760.983E-15        -2.55148
              48     916.721E-15    -655.902E-15         46.7975
              49     581.962E-15    -241.069E-15         5.24500
              50     295.349E-15    -84.0734E-15         2.13702
              51     417.886E-15    -155.356E-15         16.4732
              52     845.095E-15    -738.864E-15         9.22047
              53     776.281E-15    -495.891E-15        -5.53623
              54     1.89108E-12    -937.699E-15         34.1706
              55     808.045E-15    -150.412E-15        -2.28062
              56     899.910E-15    -638.298E-15        -13.6340
              57     1.05341E-12    -859.287E-15        -67.1149
              58     1.36075E-12    -959.896E-15        -31.4044
              59     109.267E-15    -90.9215E-15        -6.59039
              60     482.533E-15    -311.858E-15        -3.53089
              61     1.49753E-12    -975.790E-15         17.9341
              62     1.28268E-12    -519.520E-15         24.9520
              63    -504.291E-15     1.48532E-12         59.5766
              64    -556.364E-15     1.46255E-12         74.7413
              65    -229.102E-15     1.34053E-12         68.5627
              66    -278.957E-15     1.36959E-12         46.1536
              67     201.805E-15     992.262E-15         5.74746
              68     1.28564E-12    -1.05260E-12        -91.5632
              69     2.26571E-12    -322.840E-15         52.9540
              70    -272.584E-15     1.33563E-12         21.0780
              71     1.56690E-12    -716.341E-15         42.6490
              72     509.826E-15     593.246E-15        -15.5296
              73     698.943E-15     894.880E-15        -22.0976
              74     684.154E-15     1.00068E-12        -53.5896
              75     583.638E-15    -378.657E-15        -36.7581
              76     727.726E-15    -286.525E-15         43.6779
              77     1.46915E-12    -1.06991E-12        -77.7231
              78     1.57512E-12    -1.12680E-12        -25.2062
              79     1.45519E-12    -1.10857E-12        -50.5009
              80     1.71611E-12    -908.745E-15         23.8757
              81     1.15089E-12     818.801E-15        -66.8398


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         9: Value =  5.44367E+06 Freq =   371.33     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     270.248E-15     700.330E-15         8.67635
              18     310.756E-15    -438.550E-15        -1.42021
              19     198.475E-15    -243.227E-15         3.75263
              20    -92.3757E-15     513.550E-15         4.23140
              21     760.705E-15    -1.69135E-12         10.0398
              22    -2.90206E-12     910.653E-15        -47.6665
              23    -3.79061E-12     429.993E-15        -4.65946
              24    -2.24460E-12    -841.830E-15        -10.2140
              25    -2.12137E-12     432.637E-15        -26.3445
              26    -2.73767E-12    -788.343E-15        -13.1596
              27    -2.30226E-12     967.008E-15         56.0147
              28    -2.36570E-12    -1.06002E-12        -31.5400
              29    -2.79535E-12    -355.429E-15        -9.04376
              30    -1.88809E-12    -32.8350E-15         27.2907
              31    -2.70447E-12    -605.399E-15         51.2135
              32    -2.80548E-12     1.08045E-12         31.6835
              33    -671.113E-15     525.067E-15         27.3828
              34    -1.19835E-12     764.933E-15        -6.29782
              35    -844.065E-15     746.618E-15        -35.8087
              36    -1.73707E-12     759.724E-15        -19.4525
              37    -22.4869E-15     77.3184E-15         3.40661
              38     268.378E-15    -60.8520E-15         1.70644
              39     124.786E-15    -208.979E-15         17.9681
              40    -258.510E-15     453.397E-15        -6.78348
              41     132.899E-15    -1.38376E-12         52.8875
              42    -515.963E-15    -677.450E-15         2.51912
              43     733.967E-15    -1.73122E-12         45.3975
              44     482.313E-15    -1.72462E-12        -80.0048
              45     581.467E-15    -1.58544E-12         88.2883
              46     551.661E-15    -1.44610E-12         11.1780
              47     417.999E-15    -953.899E-15         3.42953
              48    -2.16810E-12     632.035E-15        -23.1771
              49    -1.69171E-12     304.171E-15        -7.54053
              50    -985.510E-15     178.656E-15        -1.69326
              51    -1.86483E-12     42.8980E-15        -10.8806
              52    -1.72222E-12     783.661E-15        -5.49322
              53    -1.40588E-12     432.504E-15        -2.95451
              54    -2.41587E-12     1.06362E-12        -67.8984
              55    -999.179E-15     185.685E-15        -7.11459
              56    -1.32047E-12     708.414E-15        -9.55319
              57    -1.89734E-12     769.684E-15        -14.2617
              58    -1.94238E-12     1.01829E-12        -41.0728
              59    -310.054E-15     10.2932E-15     343.752E-03
              60    -799.970E-15     271.696E-15    -258.685E-03
              61    -2.45548E-12     497.767E-15         60.1088
              62    -2.62163E-12    -330.946E-15        -7.97055
              63     845.307E-15    -1.77490E-12        -23.6133
              64     861.292E-15    -1.93353E-12        -1.47662
              65     275.526E-15    -1.62344E-12        -41.8213
              66     112.344E-15    -1.92798E-12         20.7381
              67    -1.13494E-12    -1.51165E-12         86.2804
              68    -2.14720E-12     897.532E-15        -24.4705
              69    -2.58734E-12     459.020E-15        -47.2759
              70     664.396E-15    -1.52187E-12        -11.4921
              71    -3.08950E-12    -362.266E-15         32.8131
              72    -2.05106E-12    -1.18287E-12         67.0581
              73    -1.42203E-12    -1.00107E-12        -71.4125
              74    -1.82264E-12    -1.58509E-12         13.2557
              75    -1.32142E-12     95.7535E-15         1.73115
              76    -2.26340E-12     205.371E-15        -49.6757
              77    -2.79614E-12     478.601E-15         7.09331
              78    -2.29189E-12     1.09132E-12        -31.8463
              79    -2.45205E-12     792.660E-15         7.31553
              80    -2.36361E-12     886.453E-15        -25.1877
              81    -2.03741E-12    -1.48506E-12        -44.8235


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode        10: Value =  6.20120E+06 Freq =   396.33     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -6.56061E-12    -17.0300E-12         16.5673
              18    -1.21602E-12     3.64715E-12         2.42001
              19    -9.57642E-12     7.37442E-12        -15.8361
              20     5.97325E-12    -2.42412E-12        -13.1472
              21    -9.43645E-12     54.0847E-12        -24.4981
              22     83.0419E-12    -16.9536E-12        -30.3747
              23     56.0509E-12    -39.2249E-12         83.3502
              24     6.59473E-12     9.43558E-12         11.5803
              25     21.5523E-12    -11.7543E-12         7.65161
              26     30.0358E-12     15.2992E-12        -29.9247
              27     64.1509E-12    -16.4675E-12         15.8522
              28     24.9038E-12     3.90627E-12        -10.9689
              29     21.8498E-12     2.36027E-12        -29.7018
              30     45.4911E-12     2.70224E-12         22.4814
              31     48.2669E-12    -4.32218E-12        -37.6154
              32     64.1739E-12    -28.0585E-12         58.3152
              33     25.5375E-12    -3.62312E-12        -40.9520
              34     37.3869E-12    -13.4444E-12        -19.2458
              35     25.0946E-12    -16.1356E-12        -18.4865
              36     52.7643E-12    -11.8953E-12        -16.8813
              37     6.47201E-12     6.33627E-12        -29.2306
              38    -3.05122E-12     6.42085E-12        -14.3906
              39     8.30177E-12     15.9615E-12        -74.9661
              40     7.84926E-12    -10.4481E-12        -2.44074
              41    -15.1305E-12     24.0206E-12         11.1692
              42    -368.294E-15     8.60298E-12    -470.664E-03
              43    -19.7686E-12     36.9504E-12         15.9408
              44    -7.40983E-12     45.7250E-12        -36.1812
              45    -19.9900E-12     30.8516E-12         19.5653
              46    -11.2613E-12     32.1436E-12         2.23775
              47    -4.23615E-12     23.5820E-12        -8.12385
              48     25.9519E-12    -19.7666E-12         37.2692
              49     15.8756E-12    -6.63611E-12         6.99761
              50     7.74226E-12    -1.74635E-12         7.69317
              51     10.1731E-12    -3.68220E-12     987.329E-03
              52     24.1557E-12    -22.1351E-12         28.9574
              53     22.3983E-12    -14.8875E-12         22.3128
              54     55.8097E-12    -28.8661E-12        -7.72108
              55     24.0069E-12    -4.92638E-12     455.264E-03
              56     26.3844E-12    -19.5255E-12     467.432E-03
              57     30.2998E-12    -26.3011E-12         31.1091
              58     39.8223E-12    -29.3387E-12        -47.1325
              59     2.90156E-12    -2.90912E-12         9.32791
              60     13.9955E-12    -9.63669E-12         5.29160
              61     42.9347E-12    -29.7191E-12        -73.0281
              62     36.3745E-12    -16.3671E-12         77.5379
              63    -17.2479E-12     46.6821E-12        -13.2564
              64    -18.2605E-12     45.8860E-12     65.9167E-03
              65    -8.72337E-12     42.2179E-12        -5.24288
              66    -9.93882E-12     43.2307E-12         19.0189
              67     4.01029E-12     31.4961E-12         15.4879
              68     36.9847E-12    -31.9729E-12        -17.1806
              69     68.2040E-12    -10.7702E-12         58.7719
              70    -10.1962E-12     41.7997E-12        -20.1508
              71     44.9274E-12    -22.2537E-12         19.5285
              72     12.5039E-12     19.3652E-12        -7.45523
              73     19.6187E-12     28.3251E-12         24.7850
              74     19.0266E-12     31.6960E-12         22.9268
              75     16.3428E-12    -11.6857E-12         56.5197
              76     19.5678E-12    -8.44373E-12        -1.30731
              77     41.7828E-12    -32.3779E-12         40.0101
              78     45.7038E-12    -34.2877E-12        -77.3677
              79     42.0351E-12    -33.7048E-12        -45.1721
              80     50.5629E-12    -27.7276E-12        -57.9380
              81     34.0920E-12     25.3748E-12         39.5769


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode        11: Value =  8.41790E+06 Freq =   461.77     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -33.1702E-12    -84.3434E-12        -19.2448
              18    -2.41833E-12     13.9086E-12        -9.91531
              19    -49.5412E-12     33.1632E-12        -32.2835
              20     30.3244E-12    -8.00765E-12        -19.8983
              21    -63.7651E-12     279.245E-12         24.0702
              22     407.531E-12    -98.3089E-12         85.0882
              23     266.408E-12    -191.880E-12         104.570
              24     10.1331E-12     57.1196E-12         38.3482
              25     95.1655E-12    -48.3580E-12         32.8165
              26     139.347E-12     87.9497E-12        -36.7816
              27     314.480E-12    -87.6487E-12        -42.1477
              28     107.922E-12     23.6757E-12        -32.8214
              29     91.0443E-12     21.4073E-12         48.9357
              30     222.047E-12     15.7554E-12        -1.15189
              31     235.166E-12    -13.8955E-12         52.5652
              32     316.295E-12    -138.286E-12         61.5843
              33     120.211E-12    -20.7141E-12        -27.5508
              34     179.468E-12    -71.6311E-12        -5.40369
              35     122.538E-12    -84.8471E-12         41.8815
              36     261.037E-12    -67.5123E-12        -25.5845
              37     24.8346E-12     33.0780E-12         4.63529
              38    -21.4461E-12     35.2895E-12         10.3365
              39     29.8386E-12     83.3571E-12         2.64724
              40     37.8270E-12    -52.7088E-12         5.97163
              41    -82.5283E-12     121.707E-12         4.25884
              42    -7.96526E-12     44.0369E-12         14.9581
              43    -103.662E-12     187.938E-12         15.0546
              44    -46.6690E-12     236.532E-12         37.3729
              45    -105.695E-12     159.243E-12         4.27715
              46    -60.7783E-12     162.204E-12         14.6360
              47    -25.5454E-12     118.783E-12         10.9300
              48     119.134E-12    -87.5631E-12        -20.2820
              49     67.6434E-12    -24.9789E-12         31.1389
              50     30.4658E-12    -2.07500E-12         17.5036
              51     35.5597E-12    -7.29077E-12         74.8657
              52     114.553E-12    -101.885E-12        -2.58532
              53     107.062E-12    -70.1148E-12         24.5084
              54     264.395E-12    -150.024E-12        -46.8749
              55     115.396E-12    -31.5033E-12         4.30462
              56     125.107E-12    -100.417E-12        -33.2802
              57     142.220E-12    -131.562E-12         15.5948
              58     187.362E-12    -147.428E-12        -55.9335
              59     11.7669E-12    -16.1801E-12         8.24888
              60     66.2986E-12    -51.2886E-12        -3.90816
              61     197.954E-12    -142.280E-12         42.8773
              62     170.598E-12    -79.7108E-12        -38.8529
              63    -95.1202E-12     240.287E-12         42.7537
              64    -98.2866E-12     236.378E-12         34.8955
              65    -50.3083E-12     220.066E-12         28.1391
              66    -57.1501E-12     226.442E-12        -10.2882
              67     9.36942E-12     167.213E-12        -23.7242
              68     171.740E-12    -158.126E-12        -27.6703
              69     339.393E-12    -61.6612E-12        -38.2541
              70    -61.0407E-12     214.124E-12         33.7058
              71     206.385E-12    -106.108E-12        -44.5449
              72     44.3079E-12     105.622E-12         16.8410
              73     91.5932E-12     153.121E-12        -43.5102
              74     85.6091E-12     169.800E-12        -65.1057
              75     75.0832E-12    -59.3107E-12         54.6224
              76     82.6094E-12    -29.7521E-12         30.4707
              77     193.706E-12    -159.121E-12         5.45163
              78     212.359E-12    -168.765E-12        -22.9990
              79     194.376E-12    -164.637E-12        -5.92563
              80     241.993E-12    -135.496E-12         23.9236
              81     167.823E-12     133.892E-12        -21.5965


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


