********************************************************************************
Field Output Report, written Mon Mar 24 21:47:45 2025

Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Increment      0: Base State

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
              27    -36.3203E-15    -23.8530E-15         2.14754
              28    -102.259E-15     81.5180E-15        -12.5525
              29     62.0250E-15    -20.0450E-15        -31.9894
              30    -66.9686E-15     97.9622E-15        -56.2847
              31     6.25126E-15    -35.2544E-15         69.7212
              32    -950.818E-18    -40.6944E-15        -28.8065
              33     16.6534E-15     34.2563E-15         23.8945
              34    -61.1120E-15     88.9473E-15         55.2244
              35    -32.9487E-15    -30.4674E-15         47.0819
              36     38.2070E-15     3.91765E-15         49.6021
              37     27.9169E-15    -12.9139E-15        -46.0806
              38     3.61643E-15     6.06875E-15         5.21159
              39     5.05760E-15    -13.2125E-15         9.30577
              40     28.5576E-15    -7.70306E-15         5.35267
              41     10.1263E-15    -18.2508E-15        -3.27971
              42     2.51620E-15    -6.13169E-15    -229.704E-03
              43     25.8699E-15    -9.12014E-15        -2.54621
              44     2.86236E-15    -850.234E-18    -515.610E-03
              45    -10.9065E-15     22.6959E-15        -36.2136
              46     7.01884E-15     4.59584E-15    -571.062E-03
              47    -41.3405E-15     30.4595E-15        -72.1600
              48    -9.75540E-15    -4.44279E-15         18.2981
              49    -2.42556E-15     2.36885E-15    -275.664E-03
              50     1.16321E-15    -499.401E-18    -302.056E-03
              51    -6.39213E-15     7.28957E-15         13.4009
              52    -23.1079E-15     24.5123E-15        -1.52930
              53    -53.6688E-15     41.4505E-15         39.3085
              54    -123.521E-18     1.94890E-15     76.1556E-03
              55     19.2930E-15     2.65066E-15        -3.81421
              56     62.8381E-15    -62.6167E-15        -33.6540
              57     54.6007E-15    -62.8552E-15        -21.5707
              58     20.1648E-15    -14.9633E-15     443.476E-03
              59    -15.6769E-15     40.2072E-15         66.8712
              60     7.79338E-15    -4.95539E-15        -71.2093
              61     37.8565E-15    -10.7444E-15         13.2086
              62     53.7177E-15    -28.0989E-15         34.7070
              63    -3.71478E-15     6.16110E-15        -39.8353
              64    -48.9309E-15     12.6481E-15         8.59932


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         9: Value =  3.96944E+06 Freq =   317.09     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -2.00225E-12    -1.69838E-12        -11.6556
              18     2.77461E-12    -3.12976E-12        -10.6581
              19    -5.85726E-12     6.10092E-12        -8.83880
              20     2.32906E-12     4.55002E-12        -12.6344
              21    -711.520E-15     13.0001E-12         47.0056
              22    -9.61793E-12     1.03115E-12         40.3491
              23     20.6795E-12    -16.7004E-12         30.2569
              24     10.6125E-12    -2.04423E-12         31.4142
              25     11.6058E-12    -11.7256E-12         84.7794
              26     8.01934E-12    -25.4787E-12         75.2724
              27    -22.7639E-12    -2.93278E-12         18.3542
              28    -24.2361E-12     17.4112E-12         13.8915
              29     16.3434E-12    -14.4880E-12        -29.3640
              30    -18.9869E-12     6.19188E-12        -28.0817
              31     4.45203E-12     6.74033E-12        -97.0902
              32     7.55985E-12    -13.4180E-12         36.2575
              33     980.468E-15    -13.0164E-12        -70.6479
              34    -22.8059E-12     5.02330E-12         15.2028
              35    -8.11104E-12     3.65110E-12        -22.6524
              36     2.13385E-12    -2.40504E-12        -10.7289
              37     12.1547E-12    -22.3125E-12        -44.7426
              38    -6.81258E-12    -6.81843E-12         16.5032
              39     1.85726E-12     6.90423E-12        -16.5014
              40     3.48662E-12     2.85254E-12        -8.82734
              41    -998.851E-15     4.13791E-12         10.5972
              42    -530.209E-15     1.06767E-12         1.03756
              43     2.85864E-12    -160.447E-15         1.38722
              44    -5.98015E-12    -1.58116E-12         1.09365
              45    -9.98675E-12     2.03691E-12        -32.3547
              46    -2.97819E-12    -1.02511E-12         1.59070
              47    -15.4310E-12    -1.00562E-12        -57.2534
              48    -1.74080E-12    -1.52055E-12        -24.2227
              49     4.39378E-12    -1.87246E-12         18.1975
              50     803.447E-15     430.035E-15         1.91369
              51    -7.46604E-12     3.78142E-12        -10.5064
              52    -7.06798E-12     7.62529E-12         2.42117
              53    -14.9454E-12     7.12274E-12        -20.2682
              54    -1.09773E-12     1.98183E-12    -238.600E-03
              55     4.54812E-12    -3.26854E-12         2.80833
              56     13.8096E-12    -15.5520E-12        -29.4663
              57     8.73283E-12    -15.9907E-12        -12.2928
              58     1.19825E-12    -5.84378E-12         3.80535
              59    -10.3560E-12     4.27390E-12        -44.7512
              60     8.65294E-12    -21.0091E-12        -38.5406
              61     5.80864E-12     3.08905E-12        -21.3858
              62     6.78313E-12     7.48797E-12        -56.7232
              63    -14.0177E-12    -721.116E-15        -37.7248
              64    -12.6889E-12    -4.21026E-12         96.8818


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode        10: Value =  4.74578E+06 Freq =   346.72     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -1.29414E-12    -1.54082E-12        -4.01533
              18    -3.45724E-12     3.32347E-12         6.76319
              19     2.93297E-12    -3.08924E-12         8.52511
              20    -1.53200E-12    -3.28766E-12    -618.918E-03
              21     8.91123E-12    -1.26832E-12         51.1875
              22     17.2690E-12    -2.54912E-12         31.7285
              23    -3.02689E-12     16.3575E-12        -52.5509
              24     9.57535E-12     3.70288E-12        -48.8835
              25    -3.40746E-12     9.60079E-12         32.1340
              26     2.21841E-12     19.6542E-12         20.6889
              27     23.5473E-12     882.063E-15        -64.9728
              28     15.2787E-12    -11.3122E-12        -63.6071
              29    -3.07279E-12     11.6180E-12         45.2209
              30     19.1644E-12    -2.29824E-12         92.4340
              31     8.76764E-12     1.55416E-12         23.1662
              32     5.02210E-12     13.4326E-12         17.6719
              33     5.22484E-12     12.4509E-12        -46.6637
              34     18.4046E-12     1.60798E-12         66.8897
              35     16.3016E-12     3.50486E-12        -76.1360
              36     10.8994E-12     4.49458E-12         69.4295
              37    -1.38119E-12     16.8993E-12         10.4575
              38     11.4570E-12     6.38178E-12        -24.1593
              39     4.13090E-12    -415.965E-15         1.06977
              40     3.86925E-12     478.327E-15         1.04389
              41     2.63749E-12    -1.20613E-12         13.9546
              42     788.998E-15    -637.057E-15         1.76308
              43     2.97804E-12     259.838E-15        -2.41615
              44     6.15169E-12     1.19816E-12         1.21275
              45     12.7544E-12    -3.83627E-12         18.8707
              46     4.09388E-12     260.555E-15        -3.30786
              47     16.8965E-12    -1.69050E-12        -62.8856
              48     3.02541E-12     2.23622E-12        -15.6935
              49    -1.32846E-12     1.80256E-12         6.08388
              50    -62.1836E-15    -191.201E-15     682.511E-03
              51     5.43920E-12    -2.13706E-12        -6.37607
              52     4.48512E-12    -4.98225E-12        -7.00205
              53     10.2021E-12    -2.95702E-12        -7.92867
              54     727.610E-15    -1.36190E-12    -475.182E-03
              55     154.199E-15     4.28249E-12        -3.69619
              56    -2.73843E-12     11.9892E-12         40.0594
              57    -656.812E-15     12.4396E-12         18.5180
              58     1.22060E-12     5.06831E-12     314.140E-03
              59     9.47784E-12    -326.604E-15        -25.0294
              60     2.59809E-12     17.6179E-12        -14.9469
              61     6.04424E-12     1.24086E-12         5.25162
              62     8.03924E-12     963.945E-15         3.92645
              63     15.7494E-12    -2.74790E-12         17.7597
              64     16.0268E-12     3.99657E-12        -35.8074


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode        11: Value =  5.38183E+06 Freq =   369.22     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -8.03410E-12    -7.06895E-12    -431.986E-03
              18     10.4019E-12    -11.7986E-12        -7.58338
              19    -24.7205E-12     25.3705E-12        -2.47597
              20     10.1387E-12     19.9739E-12        -5.03464
              21    -3.80721E-12     54.1629E-12         14.2098
              22    -41.5835E-12    -3.06016E-12         15.9771
              23     85.0363E-12    -72.6259E-12         8.87537
              24     43.0695E-12    -8.44648E-12    -276.801E-03
              25     47.7887E-12    -48.9725E-12        -27.3285
              26     33.9558E-12    -107.470E-12        -27.8384
              27    -93.2932E-12    -19.3245E-12         23.6624
              28    -107.842E-12     72.5588E-12         30.1966
              29     67.3196E-12    -63.2940E-12        -48.1970
              30    -80.7547E-12     23.9629E-12         21.7767
              31     18.3066E-12     27.9357E-12         74.4257
              32     28.1776E-12    -58.6468E-12        -76.8055
              33     2.60298E-12    -54.7874E-12         20.8420
              34    -100.375E-12     20.6359E-12        -28.4303
              35    -37.2030E-12     11.7130E-12        -1.43788
              36     5.10721E-12    -12.1600E-12        -12.3944
              37     50.7817E-12    -94.2710E-12         57.0143
              38    -32.8353E-12    -27.6741E-12         67.9620
              39     7.51346E-12     28.4679E-12         11.8077
              40     14.0758E-12     11.7494E-12         6.98648
              41    -4.29127E-12     17.1914E-12         6.63285
              42    -2.16494E-12     4.40148E-12     936.580E-03
              43     11.6813E-12    -788.282E-15         2.70703
              44    -24.7561E-12    -8.13826E-12         2.80786
              45    -40.3338E-12     3.37068E-12        -22.4270
              46    -13.1358E-12    -6.07041E-12        -1.61965
              47    -65.4736E-12    -7.29448E-12        -66.4560
              48    -8.56613E-12    -6.04072E-12        -42.3604
              49     18.1116E-12    -7.31205E-12        -3.09886
              50     3.16064E-12     2.15390E-12     363.953E-03
              51    -34.2705E-12     16.1466E-12        -36.0880
              52    -31.6515E-12     32.3815E-12         3.32528
              53    -66.6902E-12     30.0533E-12        -91.4430
              54    -5.07756E-12     8.55489E-12    -105.588E-03
              55     18.3430E-12    -14.8363E-12        -1.20152
              56     57.0761E-12    -66.8457E-12        -38.3740
              57     36.1114E-12    -68.3133E-12        -13.3417
              58     5.00339E-12    -24.8602E-12         1.54797
              59    -48.0619E-12     18.5005E-12        -112.015
              60     34.4173E-12    -90.3660E-12         13.3483
              61     23.7616E-12     12.6302E-12         26.0226
              62     27.5200E-12     31.0706E-12         44.1611
              63    -56.4119E-12    -8.14286E-12        -20.4539
              64    -57.2943E-12    -18.4306E-12         23.0772


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode        12: Value =  8.56563E+06 Freq =   465.80     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -270.250E-12    -241.006E-12     98.0011E-03
              18     235.199E-12    -279.556E-12         8.35335
              19    -607.297E-12     619.663E-12         8.31871
              20     220.854E-12     440.044E-12        -9.06637
              21     143.725E-12     1.48887E-09         14.8280
              22    -660.047E-12     112.412E-12     959.586E-03
              23     2.27741E-09    -1.54411E-09        -40.0644
              24     1.46251E-09    -156.396E-12        -22.2714
              25     1.25591E-09    -1.10761E-09         9.96588
              26     973.114E-12    -2.45067E-09         9.71430
              27    -2.01702E-09    -282.949E-12         24.4529
              28    -2.35840E-09     1.72894E-09         40.7520
              29     1.78460E-09    -1.42110E-09        -7.55461
              30    -1.71663E-09     649.152E-12         11.0727
              31     730.823E-12     813.050E-12        -11.2472
              32     1.00416E-09    -1.23381E-09         40.6131
              33     255.674E-12    -1.20612E-09         78.7203
              34    -2.12554E-09     582.417E-12        -96.0032
              35    -540.244E-12     494.264E-12        -70.0534
              36     542.706E-12    -184.535E-12         67.2712
              37     1.36930E-09    -2.16389E-09        -92.6119
              38    -495.618E-12    -612.533E-12         71.5015
              39     312.001E-12     779.942E-12        -6.72652
              40     484.252E-12     332.854E-12        -1.81453
              41    -51.2945E-12     449.955E-12         1.96383
              42    -42.2738E-12     106.672E-12     146.012E-03
              43     397.422E-12    -20.6148E-12        -1.85076
              44    -530.655E-12    -145.907E-12         3.44940
              45    -822.549E-12     160.834E-12         64.4434
              46    -234.152E-12    -93.1242E-12     801.606E-03
              47    -1.34578E-09    -78.5571E-12         37.6508
              48    -105.855E-12    -108.363E-12         12.3331
              49     470.024E-12    -169.031E-12         11.0043
              50     88.8394E-12     45.6866E-12         2.16072
              51    -703.491E-12     394.305E-12        -17.4312
              52    -689.076E-12     755.077E-12    -297.936E-03
              53    -1.43476E-09     745.617E-12        -69.7821
              54    -107.306E-12     195.826E-12    -794.809E-03
              55     511.842E-12    -288.432E-12        -6.59987
              56     1.50831E-09    -1.51381E-09        -67.3868
              57     980.489E-12    -1.54157E-09        -69.8509
              58     164.688E-12    -550.790E-12        -5.08195
              59    -935.011E-12     480.558E-12        -5.22980
              60     1.07009E-09    -2.00931E-09        -47.2040
              61     809.909E-12     372.620E-12        -4.29225
              62     965.418E-12     879.816E-12        -14.4469
              63    -1.20628E-09    -114.351E-12         63.0224
              64    -1.02844E-09    -355.284E-12        -16.0966


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


