********************************************************************************
Field Output Report, written Wed Mar 26 19:08:30 2025

Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Increment      0: Base State

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
              36     83.3482E-15    -38.7733E-15        -59.2909
              37     39.6236E-15    -48.1890E-15         2.63975
              38    -4.10734E-15     14.7659E-15         19.7594
              39     5.59100E-15     16.9463E-15         2.00286
              40    -4.72795E-15     3.62491E-15     713.185E-03
              41    -15.3056E-15     11.6502E-15         40.0413
              42     1.69456E-15     9.82483E-15        -12.9086
              43    -204.002E-18     4.71454E-15    -978.536E-03
              44     2.19442E-15     51.2011E-15         7.31909
              45     3.28175E-15     31.9112E-15        -1.40365
              46    -10.2559E-15     13.8312E-15         3.18433
              47    -17.7286E-15     4.86865E-15         5.56230
              48    -7.91661E-15     24.3760E-15         5.42953
              49    -9.47155E-15    -7.00851E-15    -289.447E-03
              50    -26.2919E-15    -21.7427E-15        -5.80588
              51     87.9671E-15     63.1637E-15        -1.73915
              52     95.2305E-15     77.3316E-15         3.20078
              53     90.2712E-15     55.4191E-15        -2.26462
              54     49.5283E-15     30.0436E-15        -2.19909
              55     137.293E-15     101.201E-15        -7.60913
              56     24.2775E-15     13.3157E-15         7.78753
              57     7.10131E-15    -1.37238E-15     921.264E-03
              58     10.5142E-15     5.38126E-15    -108.284E-03
              59     40.4167E-15    -12.4492E-15        -5.79804
              60     40.7578E-15    -18.0305E-15        -9.47883
              61     54.8227E-15    -26.3165E-15        -25.9026
              62     57.0383E-15    -19.6332E-15        -26.4283
              63     9.70302E-15    -5.16022E-15     690.636E-03
              64     13.8078E-15    -6.04026E-15         5.21328
              65     15.5240E-15    -7.93500E-15        -1.30156
              66     83.9399E-15    -36.1697E-15        -35.0041
              67     101.637E-15    -26.0432E-15        -83.2134
              68    -14.6144E-15    -32.4640E-15         39.2993
              69     4.58386E-15     55.6183E-15         11.9158
              70     80.8163E-15    -6.15288E-15        -26.7872
              71     18.0345E-15    -10.2384E-15         25.5273
              72     132.868E-15     96.5667E-15        -4.67709
              73    -15.7806E-15     3.71296E-15         2.05011
              74    -28.4099E-15    -16.1218E-15         2.02944
              75     24.9512E-15    -14.2286E-15     319.079E-03
              76     93.1830E-15    -31.4852E-15        -54.4546
              77     80.9602E-15    -26.3178E-15        -51.4630
              78    -47.3132E-15    -37.1195E-15        -1.25901
              79    -18.2239E-15     8.03945E-15         9.82702
              80     89.6789E-15    -24.1997E-15        -36.9595
              81     33.7130E-15    -2.29339E-15     41.8207E-03
              82    -7.89633E-15     968.469E-18         18.3217
              83    -7.81704E-15     13.8659E-15         27.7025
              84    -25.9101E-15    -6.92079E-15         6.83299
              85    -24.2845E-15    -3.55260E-15         9.44275
              86    -30.2942E-15    -11.6575E-15         10.7859
              87     119.782E-15     84.9606E-15        -3.43499


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         7: Value =  9.89728E+05 Freq =   158.34     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     2.44210E-15     3.44318E-15        -6.38615
              18    -780.432E-18     1.25303E-15         2.71285
              19     3.06626E-15    -1.76309E-15        -2.06339
              20    -3.66689E-15    -2.19437E-15         7.00803
              21     3.48377E-15    -4.63549E-15         19.9829
              22    -12.2254E-15    -10.6324E-15         11.8208
              23    -11.1706E-15    -2.27139E-15         79.8000
              24    -12.1551E-15     11.6413E-15         84.4372
              25     1.15467E-15     15.4975E-15        -27.9323
              26     4.40851E-15     7.11550E-15        -21.3944
              27     3.67151E-15     15.3736E-15        -86.5227
              28     9.66120E-15     16.2034E-15        -90.7314
              29    -9.99132E-15    -302.403E-18        -68.7312
              30    -6.51977E-15     6.40061E-15        -20.0421
              31    -3.74361E-15     758.469E-18         18.2095
              32     1.04192E-15     10.1020E-15         36.8258
              33     3.85894E-15     9.53162E-15         39.4635
              34    -4.10017E-15    -5.26128E-15         35.5353
              35    -11.2146E-15     2.71665E-15        -60.3154
              36    -11.7469E-15     2.19092E-15        -35.4762
              37    -8.47950E-15    -3.57272E-15         36.7731
              38    -3.53614E-15     3.48397E-15        -23.6016
              39    -236.829E-18     1.32486E-15        -12.1567
              40    -2.83062E-15     5.23138E-15         8.01131
              41    -9.55667E-15     4.61406E-15        -37.3639
              42     2.19056E-15     156.814E-18         5.15917
              43     592.434E-18     883.225E-18     486.121E-03
              44     580.477E-18     7.74637E-15        -10.0645
              45     469.438E-18     5.15973E-15        -5.85062
              46    -1.34675E-15     2.58873E-15         1.94407
              47    -2.66097E-15     1.30140E-15         5.07884
              48    -865.472E-18     4.16977E-15     806.041E-03
              49    -1.71438E-15    -796.309E-18     296.955E-03
              50    -4.72558E-15    -2.86735E-15     968.514E-03
              51     6.54530E-15     8.16005E-15         6.48049
              52     5.74209E-15     11.6090E-15         12.1845
              53     6.14360E-15     7.89038E-15        -1.34930
              54     1.98609E-15     5.03613E-15        -10.8580
              55     7.86535E-15     12.7081E-15        -3.91843
              56    -1.50329E-15     4.20151E-15        -3.33845
              57    -1.51659E-15     1.17609E-15     543.258E-03
              58    -5.66003E-18     1.09336E-15    -76.7208E-03
              59    -2.08211E-15     760.761E-18        -1.19050
              60    -1.18263E-15     2.12476E-15        -5.41739
              61    -1.32612E-15     5.49893E-15        -20.7660
              62    -2.67872E-15     2.99645E-15        -9.24295
              63     850.804E-18     900.924E-18    -569.193E-03
              64     2.17268E-15     1.44581E-15        -1.01198
              65    -104.957E-18     997.673E-18        -1.15575
              66    -3.77575E-15     5.81255E-15        -10.0781
              67    -4.87229E-15     5.43306E-15        -26.1262
              68    -6.87448E-15    -8.14447E-15        -41.6979
              69     206.622E-18     6.00591E-15         8.05156
              70    -11.9035E-15     4.66078E-15         16.8851
              71    -13.0919E-15     739.385E-18        -13.4469
              72     8.81521E-15     10.3125E-15         32.8459
              73    -2.54256E-15     1.15278E-15         2.00247
              74    -4.89044E-15    -1.79178E-15         5.27749
              75     918.716E-18     2.47387E-15        -4.19539
              76    -2.73837E-15     6.09234E-15        -27.4318
              77    -2.89114E-15     4.57482E-15        -19.7777
              78    -8.24518E-15    -4.76737E-15         14.0444
              79    -2.45383E-15     1.73521E-15         7.21185
              80    -5.04901E-15     2.41960E-15         1.47647
              81    -2.52095E-15     13.0682E-18         4.61555
              82    -6.78213E-15     4.62732E-15        -3.47099
              83    -4.52064E-15     215.845E-18        -47.8388
              84    -4.16200E-15    -291.248E-18         8.68725
              85    -3.52176E-15     108.119E-18         10.2008
              86    -4.27088E-15    -1.21028E-15         14.5423
              87     7.52408E-15     10.9359E-15         19.3779


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         8: Value =  1.40516E+06 Freq =   188.66     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -13.4396E-15    -28.0135E-15         4.21744
              18     11.1191E-15    -3.33583E-15        -8.71170
              19     5.85700E-15    -8.20721E-15        -4.20996
              20     30.9429E-15     34.1855E-15         9.29262
              21     47.8818E-15     56.4260E-15         23.5629
              22     170.769E-15     122.662E-15         37.3034
              23    -91.7023E-15    -20.6652E-15         6.02586
              24     88.4469E-15    -20.4211E-15        -2.24590
              25    -96.7967E-15    -143.407E-15        -41.1637
              26    -85.5841E-15    -70.2807E-15        -29.8088
              27     25.7667E-15    -133.494E-15         12.1806
              28    -150.801E-15    -162.409E-15        -3.46122
              29     70.8353E-15     27.8933E-15         52.6400
              30    -103.942E-15    -47.1319E-15        -5.99753
              31     78.8174E-15    -6.45625E-15        -68.9791
              32    -142.611E-15    -91.5631E-15         64.3301
              33    -159.501E-15    -107.893E-15         76.3909
              34     91.9898E-15     74.3493E-15        -80.2876
              35     16.0113E-15     19.2649E-15         13.3813
              36    -70.7204E-15    -15.7203E-15        -27.2016
              37    -71.9642E-15     53.8053E-15         10.0328
              38     52.8210E-15    -518.721E-18         23.8798
              39     31.9426E-15     17.6316E-15         15.6514
              40     27.6395E-15    -21.4896E-15    -606.332E-03
              41     78.1771E-15    -7.33976E-15         41.1276
              42     14.2888E-15     8.02291E-15         1.64254
              43     4.67511E-15    -3.40590E-15    -26.3489E-03
              44     47.4717E-15    -65.5545E-15        -37.9429
              45     24.6236E-15    -35.3481E-15        -1.13011
              46     38.7620E-15    -20.1466E-15        -11.2038
              47     54.2822E-15    -6.43957E-15        -19.9368
              48     47.0231E-15    -32.1425E-15        -21.2931
              49     25.7162E-15     12.3993E-15    -634.815E-03
              50     68.3626E-15     37.9881E-15         2.03957
              51    -90.8279E-15    -75.2485E-15         17.7726
              52    -99.3176E-15    -101.038E-15         26.4829
              53    -87.1791E-15    -75.0454E-15         9.81712
              54    -45.3146E-15    -44.0975E-15        -2.32899
              55    -145.711E-15    -127.524E-15         39.5037
              56    -15.9840E-15    -29.9739E-15        -5.68088
              57    -1.59387E-15    -3.24547E-15     175.388E-03
              58    -8.27383E-15    -8.65111E-15     117.740E-03
              59    -39.3372E-15    -16.3188E-15        -6.07684
              60    -41.7557E-15    -28.1376E-15        -11.2015
              61    -52.7735E-15    -48.5275E-15        -37.7069
              62    -53.0831E-15    -33.0522E-15        -23.5589
              63    -14.3542E-15    -16.5661E-15    -969.645E-03
              64    -23.0797E-15    -25.5918E-15        -1.74102
              65    -17.5995E-15    -15.9144E-15        -2.06999
              66    -74.6319E-15    -56.0402E-15        -17.8301
              67    -91.6006E-15    -46.3084E-15        -49.1916
              68     84.0560E-15     101.114E-15         32.0520
              69     30.1985E-15    -74.9247E-15        -61.4473
              70    -56.5162E-15    -26.0128E-15        -25.2709
              71     37.1009E-15    -15.4471E-15         24.3206
              72    -128.463E-15    -94.1717E-15         40.9895
              73     45.1424E-15    -4.79300E-15        -7.08922
              74     71.1744E-15     25.4756E-15        -14.9849
              75    -29.5872E-15    -31.5120E-15        -7.43811
              76    -92.7646E-15    -53.4211E-15        -47.3654
              77    -81.9779E-15    -44.8072E-15        -44.2154
              78     115.924E-15     56.1441E-15        -32.5267
              79     60.2454E-15    -13.5737E-15        -36.2321
              80    -87.4393E-15    -32.7864E-15        -32.1134
              81    -36.0568E-15    -17.2905E-15        -1.28362
              82     60.4181E-15    -12.8689E-15         16.9218
              83     67.1447E-15     22.3915E-15         46.0817
              84     72.0942E-15     7.56125E-15        -28.9139
              85     67.2694E-15     2.47800E-15        -37.9592
              86     75.1737E-15     19.0557E-15        -47.5450
              87    -131.821E-15    -104.044E-15         47.6988


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode         9: Value =  3.68471E+06 Freq =   305.51     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     83.9507E-12     34.0405E-12        -8.65647
              18     101.179E-12    -71.0998E-12        -7.35750
              19     110.149E-12    -75.5956E-12        -10.5741
              20     332.397E-12     316.334E-12        -13.4663
              21    -78.8248E-12    -228.199E-12         40.2868
              22     244.099E-12     13.6058E-12         39.2601
              23    -1.01296E-09    -411.352E-12         33.8418
              24    -427.392E-12     27.8030E-12         30.6739
              25    -767.475E-12    -1.24887E-09         24.5951
              26    -777.630E-12    -434.968E-12         27.4883
              27    -939.209E-12    -1.34077E-09         53.3052
              28    -1.59584E-09    -965.435E-12         64.6189
              29    -329.745E-12    -139.794E-12        -57.7129
              30    -1.11320E-09    -378.233E-12         29.0348
              31    -239.397E-12    -357.792E-12        -17.8946
              32    -1.19981E-09    -873.854E-12         8.31767
              33    -1.41515E-09    -1.08829E-09        -60.3130
              34    -136.645E-12    -259.542E-12        -27.4132
              35    -637.753E-12    -81.4706E-12         37.2011
              36    -1.08791E-09    -141.594E-12         13.3966
              37    -1.17155E-09    -246.804E-12         67.8057
              38    -221.678E-12    -181.410E-12        -35.5736
              39    -130.924E-12    -175.791E-12        -20.3621
              40    -104.405E-12    -9.45021E-12         4.36081
              41    -332.982E-12    -178.356E-12        -47.1980
              42     1.04360E-12    -80.7302E-12         8.42276
              43     9.19779E-12    -21.2078E-12     595.858E-03
              44    -491.035E-12    -720.178E-12         6.71233
              45    -269.984E-12    -441.665E-12         4.56287
              46    -123.377E-12    -275.926E-12        -3.98289
              47    -88.2726E-12    -269.880E-12        -7.90042
              48    -264.432E-12    -437.163E-12        -2.79701
              49     25.6770E-12    -50.3293E-12    -215.120E-03
              50     93.3407E-12    -58.6871E-12         2.78543
              51    -786.254E-12    -610.983E-12        -25.8824
              52    -813.092E-12    -870.373E-12        -28.0879
              53    -807.636E-12    -510.425E-12        -18.5006
              54    -449.416E-12    -236.547E-12         8.63083
              55    -1.38130E-09    -998.536E-12        -60.6805
              56    -85.1510E-12    -250.271E-12         2.64582
              57     33.1070E-12    -13.9546E-12        -1.45015
              58    -60.6457E-12    -42.6050E-12    -170.266E-03
              59    -366.314E-12    -117.055E-12        -13.2303
              60    -366.163E-12    -164.182E-12        -25.0092
              61    -489.568E-12    -294.803E-12        -66.6326
              62    -495.963E-12    -203.024E-12        -53.7121
              63    -119.622E-12    -104.677E-12    -749.135E-03
              64    -185.578E-12    -163.976E-12         2.38258
              65    -152.486E-12    -96.3918E-12        -4.25283
              66    -707.045E-12    -506.199E-12        -13.3646
              67    -927.813E-12    -240.187E-12        -81.1742
              68    -189.741E-12     2.11679E-12        -41.7927
              69    -840.325E-12    -754.042E-12        -5.89030
              70    -934.952E-12    -117.965E-12        -13.1323
              71    -637.583E-12    -146.488E-12        -4.84489
              72    -1.48623E-09    -1.12336E-09        -64.1885
              73    -16.5064E-12    -198.985E-12        -3.42720
              74     40.9879E-12    -136.419E-12        -7.58110
              75    -261.529E-12    -190.187E-12        -9.70599
              76    -847.992E-12    -299.276E-12        -72.2611
              77    -727.697E-12    -260.880E-12        -92.9036
              78     83.9111E-12    -113.322E-12        -17.0591
              79    -146.986E-12    -357.384E-12        -9.37151
              80    -850.301E-12    -247.513E-12        -52.4593
              81    -350.832E-12    -160.605E-12    -902.243E-03
              82    -267.175E-12    -118.381E-12        -16.8211
              83    -235.069E-12    -216.129E-12        -54.4826
              84    -30.5626E-12    -223.848E-12        -12.5438
              85    -77.8355E-12    -266.234E-12        -13.7116
              86    -32.2070E-12    -221.249E-12        -19.0955
              87    -1.18302E-09    -914.859E-12        -66.5090


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode        10: Value =  4.00167E+06 Freq =   318.38     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     30.7151E-12     50.2914E-12         1.44218
              18    -21.4774E-12     13.4596E-12         2.59510
              19    -15.7491E-12     23.7952E-12     883.441E-03
              20    -31.6382E-12    -37.1365E-12        -8.35125
              21    -42.2973E-12    -126.200E-12        -32.5502
              22    -264.395E-12    -243.484E-12        -28.4820
              23     134.071E-12    -29.9350E-12         78.7706
              24    -158.907E-12     11.7938E-12         77.4828
              25     184.017E-12     118.176E-12        -51.2772
              26     129.825E-12     11.3089E-12        -52.8368
              27    -36.1934E-12     170.857E-12         25.2465
              28     205.391E-12     216.624E-12         43.5240
              29    -113.748E-12    -75.0272E-12         37.2060
              30     121.200E-12    -462.763E-15         29.1782
              31    -118.779E-12    -27.6370E-12        -11.5529
              32     185.423E-12     50.9532E-12         24.7270
              33     207.052E-12     84.8312E-12        -49.8845
              34    -137.337E-12    -166.632E-12        -7.31214
              35    -41.6678E-12    -60.5440E-12        -37.4344
              36     81.4628E-12    -29.2841E-12        -92.6635
              37     67.0353E-12    -163.862E-12         20.6228
              38    -81.6533E-12    -17.9269E-12         28.1705
              39    -39.5653E-12    -47.0815E-12         21.5687
              40    -44.5847E-12     27.1948E-12         6.67460
              41    -132.345E-12    -11.0956E-12         20.9000
              42    -5.34767E-12    -24.5460E-12        -7.71025
              43    -889.400E-15     2.59459E-12    -913.461E-03
              44    -69.5274E-12     71.3118E-12         4.59997
              45    -36.9944E-12     42.8336E-12         2.56592
              46    -56.9105E-12     15.4524E-12    -110.755E-03
              47    -80.7831E-12    -11.7280E-12        -1.35800
              48    -70.0108E-12     27.4851E-12    -287.587E-03
              49    -39.5437E-12    -27.4125E-12    -73.3035E-03
              50    -106.074E-12    -76.8294E-12        -2.29996
              51     134.212E-12     89.1113E-12        -22.7112
              52     150.645E-12     105.497E-12        -24.1401
              53     131.110E-12     93.2062E-12        -15.0998
              54     67.0590E-12     60.1130E-12         9.09459
              55     192.767E-12     155.300E-12        -48.6535
              56     45.2462E-12     20.8696E-12        -11.5283
              57     15.6894E-12     265.906E-15        -3.93085
              58     16.1573E-12     11.8971E-12     197.311E-03
              59     64.2800E-12    -3.45897E-12         1.23642
              60     70.0243E-12     1.87037E-12         9.85205
              61     95.2227E-12     958.913E-15         44.8437
              62     89.5859E-12     593.056E-15         10.4971
              63     22.2177E-12     7.65467E-12     607.358E-03
              64     34.0243E-12     13.8379E-12        -2.42353
              65     29.2161E-12     3.85324E-12         2.07146
              66     123.782E-12    -13.8130E-12         85.2456
              67     133.402E-12     746.903E-15         11.5341
              68    -121.428E-12    -198.689E-12         62.6578
              69    -48.1269E-12     68.2811E-12        -2.78738
              70     70.8521E-12     2.44625E-12        -56.8621
              71    -73.7237E-12    -9.53025E-12        -50.3085
              72     169.790E-12     91.1490E-12        -32.0389
              73    -66.4306E-12    -7.75052E-12    -168.105E-03
              74    -107.612E-12    -63.3266E-12    -580.377E-03
              75     50.9137E-12     8.40398E-12         6.43018
              76     140.386E-12    -1.62399E-12         68.0130
              77     132.833E-12    -2.88048E-12         39.5268
              78    -177.399E-12    -126.407E-12        -2.49120
              79    -88.4595E-12    -7.00515E-12        -3.80251
              80     142.811E-12    -8.77602E-12        -3.64984
              81     54.0901E-12     4.54782E-12         2.43706
              82    -104.449E-12     1.88276E-12         16.3187
              83    -98.0438E-12    -65.7847E-12         58.8760
              84    -106.960E-12    -38.3918E-12        -2.53269
              85    -99.7190E-12    -32.7825E-12        -4.22319
              86    -110.892E-12    -61.1650E-12        -5.53077
              87     182.578E-12     112.834E-12        -51.4565


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode        11: Value =  5.59121E+06 Freq =   376.33     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17     10.4760E-12     213.609E-12        -4.94551
              18    -308.045E-12     198.239E-12        -13.7689
              19    -321.509E-12     291.182E-12         3.28204
              20    -843.083E-12    -827.618E-12        -5.05643
              21    -162.076E-12    -313.128E-12        -20.3489
              22    -2.17199E-09    -1.34555E-09        -7.61990
              23     2.70326E-09     597.183E-12         25.6790
              24     20.2978E-12    -3.41349E-12         42.1268
              25     2.46756E-09     3.10276E-09         55.5433
              26     2.12523E-09     721.669E-12         35.6136
              27     1.58366E-09     3.74417E-09         29.6090
              28     4.33464E-09     3.20333E-09         11.1478
              29     35.5929E-12    -244.661E-12        -40.7497
              30     2.66994E-09     562.618E-12        -31.9605
              31    -302.448E-12     602.748E-12        -94.1652
              32     3.21963E-09     1.87778E-09        -81.1595
              33     3.91860E-09     2.55916E-09         5.20792
              34    -593.916E-12    -446.102E-12        -9.03889
              35     1.04554E-09    -319.860E-12         2.36144
              36     2.52799E-09    -2.87091E-12        -14.4042
              37     2.65243E-09    -642.147E-12         51.7191
              38     2.64893E-12     208.242E-12        -36.8701
              39     16.8861E-12     34.4443E-12         2.58635
              40    -18.4042E-12     160.398E-12         2.70595
              41    -35.9688E-12     226.625E-12        -79.5895
              42    -58.6704E-12    -2.47598E-12    -94.4562E-03
              43    -26.9753E-12     47.9987E-12     692.722E-03
              44     492.643E-12     1.91750E-09        -58.0234
              45     287.830E-12     1.16172E-09        -2.97715
              46    -139.651E-12     683.375E-12        -20.0589
              47    -363.246E-12     523.187E-12        -33.1299
              48     53.3585E-12     1.08506E-09        -34.9277
              49    -303.269E-12    -41.9794E-12        -1.31494
              50    -856.298E-12    -296.751E-12        -1.27881
              51     2.29862E-09     1.70908E-09         1.84459
              52     2.40763E-09     2.29561E-09        -15.8010
              53     2.33721E-09     1.55379E-09         7.64946
              54     1.26886E-09     835.012E-12         1.64188
              55     3.81300E-09     2.88212E-09         34.2585
              56     390.577E-12     606.371E-12         15.3679
              57     6.28955E-12     29.2724E-12         3.50998
              58     208.774E-12     156.598E-12     186.121E-03
              59     1.04824E-09     166.648E-12         14.3014
              60     1.06384E-09     254.666E-12         19.7555
              61     1.38514E-09     440.672E-12         32.1287
              62     1.40882E-09     319.444E-12         42.4049
              63     332.084E-12     209.347E-12         1.38560
              64     507.677E-12     340.544E-12         2.12999
              65     438.598E-12     170.221E-12         3.45319
              66     1.89720E-09     781.005E-12        -50.2784
              67     2.41353E-09     334.601E-12         29.0110
              68    -339.335E-12    -1.22911E-09         66.2525
              69     1.37456E-09     1.88980E-09        -72.3235
              70     2.19626E-09     191.862E-12         30.1580
              71     895.211E-12     179.388E-12        -76.6632
              72     3.84765E-09     2.73783E-09         32.0083
              73    -406.591E-12     393.784E-12        -12.2591
              74    -783.576E-12    -43.9606E-12        -24.5839
              75     742.991E-12     335.810E-12         9.26874
              76     2.27918E-09     401.582E-12         14.2064
              77     2.05514E-09     356.728E-12         53.4953
              78    -1.31862E-09    -430.858E-12        -52.4481
              79    -308.375E-12     739.690E-12        -56.5789
              80     2.39895E-09     350.920E-12         62.9090
              81     965.672E-12     313.202E-12         6.42634
              82    -14.0587E-12     218.195E-12        -44.2959
              83    -79.3364E-12    -19.5258E-12        -14.1044
              84    -650.407E-12     287.417E-12        -46.4883
              85    -512.125E-12     402.334E-12        -59.6830
              86    -675.456E-12     149.378E-12        -72.0196
              87     3.35350E-09     2.43793E-09         12.4041


Field Output reported at nodes for part: ASSEMBLY

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.


Source 1
---------

   ODB: C:/temp/vibration.odb
   Step: analyse_modale
   Frame: Mode        12: Value =  6.13513E+06 Freq =   394.21     (cycles/time)

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLAQUE-1

      Node Label            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
               1              0.              0.              0.
               2              0.              0.              0.
               3              0.              0.              0.
               4              0.              0.              0.
               5              0.              0.              0.
               6              0.              0.              0.
               7              0.              0.              0.
               8              0.              0.              0.
               9              0.              0.              0.
              10              0.              0.              0.
              11              0.              0.              0.
              12              0.              0.              0.
              13              0.              0.              0.
              14              0.              0.              0.
              15              0.              0.              0.
              16              0.              0.              0.
              17    -685.073E-12     141.225E-12        -3.70279
              18    -1.53594E-09     1.03637E-09         4.37959
              19    -1.64397E-09     1.29648E-09    -789.301E-03
              20    -4.54548E-09    -4.35755E-09         3.15898
              21     520.770E-12     1.44308E-09        -29.8211
              22    -6.60778E-09    -3.18938E-09        -49.9174
              23     14.0010E-09     4.44997E-09         8.80540
              24     3.57973E-09    -104.495E-12         12.2432
              25     11.8297E-09     16.7102E-09        -45.0878
              26     10.8962E-09     4.48881E-09        -22.5522
              27     11.2658E-09     19.2537E-09         64.3325
              28     22.6591E-09     14.8972E-09         67.2498
              29     2.80432E-09     710.042E-12        -33.3814
              30     14.5520E-09     3.90219E-09         12.5846
              31     1.31849E-09     4.10853E-09         33.9780
              32     16.6440E-09     10.9119E-09         63.3172
              33     20.0637E-09     14.3302E-09         82.0703
              34    -245.928E-12     1.02241E-09         66.5080
              35     7.29806E-09    -66.9504E-12         16.2256
              36     14.1209E-09     857.786E-12         4.93853
